name,edge_pixel_frac,mean_response
P0063,1.52587890625e-05,0.015012741088867188
P0081,0.011997222900390625,1.216813087463379
P0198,0.0017862319946289062,0.2555522918701172
P0308,0.0028409957885742188,0.4095935821533203
P0336,0.0010738372802734375,0.15568065643310547
P0345,0.0026712417602539062,0.42018985748291016
P0363,0.0022335052490234375,0.3246326446533203
P0368,0.00083160400390625,0.20840835571289062
P0377,9.250640869140625e-05,0.053780555725097656
P0452,0.0021209716796875,0.31935977935791016
P0517,0.0067729949951171875,0.7550201416015625
P0565,0.0009622573852539062,0.12888717651367188
P0649,0.06707286834716797,8.404853820800781
P0699,0.0023965835571289062,0.27667236328125
P0806,0.0016107559204101562,0.226654052734375
P1003,0.0014848709106445312,0.20991134643554688
P1029,0.002880096435546875,0.3463592529296875
P1148,0.0,0.018082618713378906
P1158,0.0,0.014871597290039062
P1207,0.0,0.2827110290527344
P1216,0.0,0.34354114532470703
P1242,0.0,0.061771392822265625
P1358,0.0006551742553710938,0.08689117431640625
P1522,0.0,0.07688426971435547
P1676,0.0831289291381836,13.777481079101562
P1693,0.02758026123046875,9.235428810119629
P1960,0.006249427795410156,0.7057514190673828
P2002,0.027792930603027344,2.9639711380004883
P2045,0.008068084716796875,0.9639806747436523
P2210,0.0020055770874023438,0.27929115295410156
P2257,0.0016679763793945312,0.22311115264892578
P2278,0.0020008087158203125,0.23147964477539062
P2332,0.0,0.0026750564575195312
P2352,0.00043392181396484375,0.10031509399414062
P2456,0.0002593994140625,0.03129005432128906
P2528,1.430511474609375e-05,0.016320228576660156
P2591,0.000637054443359375,0.1405038833618164
P2613,0.007033348083496094,0.7776374816894531
P2724,0.0,0.001293182373046875
P2754,0.0015201568603515625,0.170440673828125
