name,edge_pixel_frac,mean_response
P0063,0.6375570297241211,84.85793113708496
P0081,0.20520782470703125,25.887237548828125
P0198,0.4407320022583008,54.161603927612305
P0308,0.15164470672607422,19.51298999786377
P0336,0.19182300567626953,25.12100124359131
P0345,0.1544170379638672,18.111591339111328
P0363,0.2938728332519531,34.15256214141846
P0368,0.35720252990722656,37.65745258331299
P0377,0.20454788208007812,23.238826751708984
P0452,0.350555419921875,45.56819438934326
P0517,0.4040203094482422,49.57766246795654
P0565,0.1357288360595703,16.169276237487793
P0649,0.13205909729003906,14.873347282409668
P0699,0.1649942398071289,20.209150314331055
P0806,0.3136253356933594,36.54200077056885
P1003,0.18178462982177734,21.914273262023926
P1029,0.35401153564453125,42.014784812927246
P1148,0.10503387451171875,12.525754928588867
P1158,0.08491325378417969,9.294450759887695
P1207,1.71661376953125e-05,1.9782800674438477
P1216,0.09858512878417969,14.72349739074707
P1242,0.35410404205322266,30.917545318603516
P1358,0.4187049865722656,38.98012638092041
P1522,0.16610336303710938,15.881621360778809
P1676,0.23162174224853516,22.510493278503418
P1693,0.06266593933105469,11.767144203186035
P1960,0.3401069641113281,41.15358352661133
P2002,0.4723968505859375,59.57970142364502
P2045,0.1888437271118164,22.09597110748291
P2210,0.42616748809814453,50.126731872558594
P2257,0.25060558319091797,28.893964767456055
P2278,0.14115428924560547,16.910625457763672
P2332,0.42767333984375,39.300490379333496
P2352,0.5090246200561523,53.196125984191895
P2456,0.7262678146362305,78.39964962005615
P2528,0.44188594818115234,46.66287899017334
P2591,0.30686473846435547,37.648070335388184
P2613,0.22360897064208984,27.675050735473633
P2724,0.18129539489746094,18.221556663513184
P2754,0.5619144439697266,56.37979507446289
