name,edge_pixel_frac,mean_response
P0063,0.27034664154052734,25.75369358062744
P0081,0.0738973617553711,8.350530624389648
P0198,0.1290435791015625,12.89041805267334
P0308,0.07283401489257812,7.817300796508789
P0336,0.04526996612548828,4.857965469360352
P0345,0.08984661102294922,10.007002830505371
P0363,0.06532478332519531,6.852797508239746
P0368,0.0743093490600586,7.556629180908203
P0377,0.03579998016357422,4.272495269775391
P0452,0.09846973419189453,10.719910621643066
P0517,0.1356029510498047,14.344635009765625
P0565,0.030533790588378906,3.201653480529785
P0649,0.28409385681152344,33.00151443481445
P0699,0.04532146453857422,5.283063888549805
P0806,0.038872718811035156,4.281891822814941
P1003,0.06280517578125,6.813589096069336
P1029,0.10732269287109375,10.955046653747559
P1148,0.0,0.030226707458496094
P1158,0.000255584716796875,0.09676551818847656
P1207,0.0,0.3133430480957031
P1216,0.000110626220703125,0.587346076965332
P1242,0.007662773132324219,0.9813117980957031
P1358,0.042018890380859375,4.818086624145508
P1522,0.0020008087158203125,0.5763530731201172
P1676,0.18601608276367188,19.27763557434082
P1693,0.5405187606811523,41.387067794799805
P1960,0.1049356460571289,11.847234725952148
P2002,0.18519115447998047,19.457075119018555
P2045,0.14871692657470703,14.377779006958008
P2210,0.10315799713134766,11.054264068603516
P2257,0.07325935363769531,7.831101417541504
P2278,0.03287696838378906,3.61635684967041
P2332,0.008691787719726562,1.2974739074707031
P2352,0.017328262329101562,2.0709733963012695
P2456,0.13443470001220703,13.747413635253906
P2528,0.03129768371582031,3.7916812896728516
P2591,0.12088489532470703,12.21165657043457
P2613,0.08510494232177734,9.295543670654297
P2724,0.0026988983154296875,0.42959022521972656
P2754,0.051787376403808594,5.889019012451172
