name,edge_pixel_frac,mean_response
P0063,0.6534795761108398,94.48391151428223
P0081,0.19720077514648438,28.301403999328613
P0198,0.4295167922973633,59.087886810302734
P0308,0.13117313385009766,18.06102466583252
P0336,0.1937875747680664,28.30603313446045
P0345,0.16973590850830078,21.890777587890625
P0363,0.23113727569580078,29.78220272064209
P0368,0.26547908782958984,33.28200721740723
P0377,0.10662651062011719,12.557988166809082
P0452,0.2980623245239258,40.65436840057373
P0517,0.46498680114746094,67.14262390136719
P0565,0.16428279876708984,20.746827125549316
P0649,0.1026601791381836,12.83656120300293
P0699,0.10978317260742188,16.693918228149414
P0806,0.30619144439697266,39.852383613586426
P1003,0.2072763442993164,26.962252616882324
P1029,0.34995555877685547,49.23690414428711
P1148,0.05788230895996094,6.1838531494140625
P1158,0.07703113555908203,8.204020500183105
P1207,0.0,0.009830474853515625
P1216,0.00023365020751953125,0.04839515686035156
P1242,0.11829185485839844,12.000064849853516
P1358,0.36444854736328125,37.83373832702637
P1522,0.03422737121582031,4.466615676879883
P1676,0.019418716430664062,2.094414710998535
P1693,0.0025472640991210938,0.3679237365722656
P1960,0.3230104446411133,44.07559394836426
P2002,0.37034034729003906,52.003278732299805
P2045,0.22185516357421875,30.101256370544434
P2210,0.3624410629272461,47.61163520812988
P2257,0.2780780792236328,37.48452281951904
P2278,0.20617008209228516,25.652852058410645
P2332,0.5021209716796875,54.187583923339844
P2352,0.47760581970214844,57.32267951965332
P2456,0.8114309310913086,109.3234920501709
P2528,0.3584318161010742,43.13612747192383
P2591,0.36469554901123047,52.52988815307617
P2613,0.23787784576416016,32.87883949279785
P2724,0.46063899993896484,46.81685447692871
P2754,0.6183023452758789,72.12315273284912
