name,edge_pixel_frac,mean_response
P0063,0.0,0.00043392181396484375
P0081,0.0008306503295898438,0.1609516143798828
P0198,0.000396728515625,0.052773475646972656
P0308,0.0,0.0975503921508789
P0336,6.198883056640625e-05,0.03005218505859375
P0345,0.0006818771362304688,0.15270709991455078
P0363,4.57763671875e-05,0.031943321228027344
P0368,0.0,0.022893905639648438
P0377,0.0,0.023598670959472656
P0452,8.58306884765625e-06,0.021862030029296875
P0517,0.0011043548583984375,0.14719676971435547
P0565,2.574920654296875e-05,0.023563385009765625
P0649,0.025684356689453125,3.428499221801758
P0699,6.67572021484375e-06,0.044101715087890625
P0806,0.0,0.016384124755859375
P1003,6.67572021484375e-05,0.04535865783691406
P1029,0.0,0.012104988098144531
P1148,0.0,0.015735626220703125
P1158,0.0,0.015656471252441406
P1207,0.0,0.4019031524658203
P1216,0.0,0.37621021270751953
P1242,0.0,0.07099628448486328
P1358,0.0002269744873046875,0.06099414825439453
P1522,0.0,0.08687305450439453
P1676,0.058691978454589844,13.103099822998047
P1693,0.02939891815185547,11.462888717651367
P1960,0.0003719329833984375,0.09502124786376953
P2002,0.0008077621459960938,0.3455963134765625
P2045,0.0001068115234375,0.16027355194091797
P2210,0.0,0.040474891662597656
P2257,8.7738037109375e-05,0.028130531311035156
P2278,0.00035190582275390625,0.07235431671142578
P2332,0.0,0.006089210510253906
P2352,0.0,0.01183319091796875
P2456,0.0,0.00269317626953125
P2528,0.0,0.007199287414550781
P2591,0.0,0.014632225036621094
P2613,0.00042724609375,0.10651588439941406
P2724,0.0,0.005702018737792969
P2754,0.0,0.01996898651123047
