name,edge_pixel_frac,mean_response
P0063,0.6605405807495117,94.32254314422607
P0081,0.22757720947265625,31.664742469787598
P0198,0.4220256805419922,58.92460250854492
P0308,0.13954544067382812,18.837547302246094
P0336,0.20302772521972656,28.801867485046387
P0345,0.157470703125,19.146403312683105
P0363,0.2573080062866211,32.11723613739014
P0368,0.30870532989501953,37.70662593841553
P0377,0.1301889419555664,15.586162567138672
P0452,0.32168006896972656,44.274715423583984
P0517,0.47354602813720703,64.18828868865967
P0565,0.15589332580566406,19.30012607574463
P0649,0.10580921173095703,13.212599754333496
P0699,0.11501026153564453,17.441221237182617
P0806,0.3295173645019531,43.79178524017334
P1003,0.19741058349609375,25.143349647521973
P1029,0.33434104919433594,46.24811267852783
P1148,0.11243534088134766,12.396821975708008
P1158,0.11876678466796875,13.278364181518555
P1207,0.0,3.4332275390625e-05
P1216,0.0,0.00012874603271484375
P1242,0.12206363677978516,13.539237976074219
P1358,0.41663074493408203,45.13893508911133
P1522,0.02956390380859375,3.615907669067383
P1676,0.040378570556640625,4.370979309082031
P1693,0.0011358261108398438,0.13967514038085938
P1960,0.2948789596557617,40.73520374298096
P2002,0.40657901763916016,57.674798011779785
P2045,0.22066307067871094,29.56021785736084
P2210,0.4139728546142578,55.471946716308594
P2257,0.2752542495727539,36.24735927581787
P2278,0.2382211685180664,29.904516220092773
P2332,0.6509895324707031,70.94308757781982
P2352,0.5407552719116211,65.07989120483398
P2456,0.7437906265258789,94.92940425872803
P2528,0.38443470001220703,46.754695892333984
P2591,0.35910987854003906,50.356078147888184
P2613,0.2291707992553711,31.530673027038574
P2724,0.5205669403076172,55.146111488342285
P2754,0.6043815612792969,69.9543924331665
