name,edge_pixel_frac,mean_response
P0063,0.36903858184814453,40.772769927978516
P0081,0.09029960632324219,11.472657203674316
P0198,0.12157058715820312,13.953240394592285
P0308,0.047130584716796875,5.032980918884277
P0336,0.07116317749023438,8.622867584228516
P0345,0.01948261260986328,2.003377914428711
P0363,0.06543922424316406,8.077960968017578
P0368,0.04798603057861328,5.434737205505371
P0377,0.02397918701171875,2.981377601623535
P0452,0.1277942657470703,15.165240287780762
P0517,0.1593770980834961,19.19280433654785
P0565,0.03220558166503906,3.555047035217285
P0649,0.012781143188476562,1.6702594757080078
P0699,0.07239723205566406,9.857778549194336
P0806,0.051802635192871094,5.4871320724487305
P1003,0.044216156005859375,5.405686378479004
P1029,0.1429891586303711,15.57951545715332
P1148,0.019123077392578125,1.938333511352539
P1158,0.001857757568359375,0.3171567916870117
P1207,0.0,0.0028371810913085938
P1216,0.0,0.0074005126953125
P1242,0.00051116943359375,0.1836395263671875
P1358,0.0024671554565429688,0.3772306442260742
P1522,0.0028228759765625,0.2926673889160156
P1676,3.814697265625e-06,0.012002944946289062
P1693,0.0,0.0019702911376953125
P1960,0.14756011962890625,18.54053020477295
P2002,0.22495746612548828,26.73868751525879
P2045,0.05452919006347656,6.279555320739746
P2210,0.1677846908569336,18.76838970184326
P2257,0.07861709594726562,8.66042709350586
P2278,0.05223846435546875,6.14981746673584
P2332,0.015748977661132812,2.0013389587402344
P2352,0.01647186279296875,1.9026222229003906
P2456,0.17039108276367188,17.75870990753174
P2528,0.03836345672607422,4.783435821533203
P2591,0.12104034423828125,13.402111053466797
P2613,0.10923957824707031,13.514630317687988
P2724,0.0059490203857421875,0.7703094482421875
P2754,0.0811452865600586,9.054834365844727
