name,edge_pixel_frac,mean_response
P0063,0.6226015090942383,84.61831951141357
P0081,0.18661785125732422,24.404282569885254
P0198,0.32004737854003906,39.34800148010254
P0308,0.07979869842529297,9.964410781860352
P0336,0.14107227325439453,19.132776260375977
P0345,0.06586933135986328,7.713906288146973
P0363,0.14616966247558594,18.154800415039062
P0368,0.13061904907226562,15.528898239135742
P0377,0.04438591003417969,6.071192741394043
P0452,0.23063278198242188,29.62682056427002
P0517,0.3038597106933594,39.08512496948242
P0565,0.08208179473876953,9.593961715698242
P0649,0.04362773895263672,4.974299430847168
P0699,0.09911918640136719,14.276338577270508
P0806,0.25327301025390625,31.804680824279785
P1003,0.12853336334228516,15.409933090209961
P1029,0.2893848419189453,36.37598991394043
P1148,0.07190704345703125,8.615779876708984
P1158,0.05807781219482422,6.192292213439941
P1207,0.0,0.000659942626953125
P1216,0.0,0.00222015380859375
P1242,0.023199081420898438,2.420764923095703
P1358,0.05352783203125,5.83354377746582
P1522,0.014544486999511719,1.9319915771484375
P1676,0.0010156631469726562,0.09576129913330078
P1693,0.0001239776611328125,0.01567363739013672
P1960,0.2180614471435547,30.08616065979004
P2002,0.3432960510253906,46.17519760131836
P2045,0.16800880432128906,19.71835422515869
P2210,0.363037109375,47.72730350494385
P2257,0.19490909576416016,24.238834381103516
P2278,0.19445419311523438,23.710469245910645
P2332,0.22057819366455078,23.51503086090088
P2352,0.17817974090576172,19.970014572143555
P2456,0.5741205215454102,66.17444896697998
P2528,0.1689767837524414,19.12185001373291
P2591,0.26967811584472656,34.32755184173584
P2613,0.17440509796142578,22.90722370147705
P2724,0.11824989318847656,12.729903221130371
P2754,0.4978303909301758,56.650452613830566
