distortion,level,level_numeric,snr_db_mean,name,snr_db,n_clean_kp,n_stage_kp,n_good,good_ratio
jpeg,3,3.0,14.437534838522705,P1158,16.30913732166165,939,469,43,0.09168443496801706
jpeg,3,3.0,14.437534838522705,P1207,11.95996493382452,93,19,0,0.0
jpeg,3,3.0,14.437534838522705,P1216,16.511966455284856,155,4,0,0.0
jpeg,3,3.0,14.437534838522705,P1242,22.302436370903052,1000,439,10,0.022779043280182234
jpeg,3,3.0,14.437534838522705,P1358,17.127109356163313,1000,884,60,0.06787330316742081
jpeg,3,3.0,14.437534838522705,P1522,14.01442495693778,1000,702,83,0.11823361823361823
jpeg,3,3.0,14.437534838522705,P1676,12.888667495155858,536,378,2,0.005291005291005291
jpeg,3,3.0,14.437534838522705,P1693,11.89917676676072,825,388,1,0.002577319587628866
jpeg,3,3.0,14.437534838522705,P1960,12.494472471060412,1000,1000,406,0.406
jpeg,3,3.0,14.437534838522705,P2002,14.424606798748435,1000,1000,332,0.332
jpeg,3,3.0,14.437534838522705,P2045,13.153590935202292,1000,1000,228,0.228
jpeg,3,3.0,14.437534838522705,P2210,17.620211272002603,1000,1000,219,0.219
jpeg,3,3.0,14.437534838522705,P2257,12.708355565484656,1000,1000,226,0.226
jpeg,3,3.0,14.437534838522705,P2278,15.718446459341957,1000,1000,191,0.191
jpeg,3,3.0,14.437534838522705,P2332,16.060658861486566,1000,1000,233,0.233
jpeg,3,3.0,14.437534838522705,P2352,14.761401762237089,1000,1000,166,0.166
jpeg,3,3.0,14.437534838522705,P2456,11.882895850381365,1000,1000,295,0.295
jpeg,3,3.0,14.437534838522705,P2528,14.288779035568524,1000,1000,333,0.333
jpeg,3,3.0,14.437534838522705,P2591,12.975312662317304,1000,1000,256,0.256
jpeg,3,3.0,14.437534838522705,P2613,12.760416150328847,1000,1000,334,0.334
jpeg,3,3.0,14.437534838522705,P2724,15.105169071196018,1000,1000,175,0.175
jpeg,3,3.0,14.437534838522705,P2754,16.30736882517285,1000,1000,255,0.255
jpeg,5,5.0,16.218186348216353,P0063,15.22161145451548,1000,1000,390,0.39
jpeg,5,5.0,16.218186348216353,P0081,15.775098507539395,1000,1000,367,0.367
jpeg,5,5.0,16.218186348216353,P0198,15.878326197566286,1000,1000,370,0.37
jpeg,5,5.0,16.218186348216353,P0308,15.952630746108074,1000,988,212,0.2145748987854251
jpeg,5,5.0,16.218186348216353,P0336,15.431466880626031,1000,1000,469,0.469
jpeg,5,5.0,16.218186348216353,P0345,14.53950428938654,1000,1000,279,0.279
jpeg,5,5.0,16.218186348216353,P0363,15.576651999312556,1000,1000,389,0.389
jpeg,5,5.0,16.218186348216353,P0368,15.9470257720009,1000,1000,359,0.359
jpeg,5,5.0,16.218186348216353,P0377,14.12145525354633,1000,734,109,0.14850136239782016
jpeg,5,5.0,16.218186348216353,P0452,15.096805790441554,1000,1000,419,0.419
jpeg,5,5.0,16.218186348216353,P0517,13.43351321760471,1000,1000,481,0.481
jpeg,5,5.0,16.218186348216353,P0565,14.011955715429384,1000,1000,383,0.383
jpeg,5,5.0,16.218186348216353,P0649,13.190717904499484,1000,591,85,0.14382402707275804
jpeg,5,5.0,16.218186348216353,P0699,18.06621235822788,1000,1000,347,0.347
jpeg,5,5.0,16.218186348216353,P0806,17.71917025902127,1000,1000,282,0.282
jpeg,5,5.0,16.218186348216353,P1003,12.67978034248666,1000,1000,318,0.318
jpeg,5,5.0,16.218186348216353,P1029,15.07221957334967,1000,1000,348,0.348
jpeg,5,5.0,16.218186348216353,P1148,21.040883551891124,417,263,100,0.38022813688212925
jpeg,5,5.0,16.218186348216353,P1158,18.266624290879236,939,359,76,0.2116991643454039
jpeg,5,5.0,16.218186348216353,P1207,16.930029556698003,93,0,0,0.0
jpeg,5,5.0,16.218186348216353,P1216,16.90300657359296,155,3,0,0.0
jpeg,5,5.0,16.218186348216353,P1242,21.178403414143155,1000,234,36,0.15384615384615385
jpeg,5,5.0,16.218186348216353,P1358,19.131413678333587,1000,842,164,0.19477434679334918
jpeg,5,5.0,16.218186348216353,P1522,17.687303158971865,1000,610,147,0.24098360655737705
jpeg,5,5.0,16.218186348216353,P1676,19.293875891963268,536,144,16,0.1111111111111111
jpeg,5,5.0,16.218186348216353,P1693,14.769208314827411,825,166,9,0.05421686746987952
jpeg,5,5.0,16.218186348216353,P1960,14.447599941828134,1000,1000,557,0.557
jpeg,5,5.0,16.218186348216353,P2002,16.27117992282966,1000,1000,430,0.43
jpeg,5,5.0,16.218186348216353,P2045,13.346643692433972,1000,1000,387,0.387
jpeg,5,5.0,16.218186348216353,P2210,19.37819629131758,1000,1000,352,0.352
jpeg,5,5.0,16.218186348216353,P2257,13.968331971125814,1000,1000,357,0.357
jpeg,5,5.0,16.218186348216353,P2278,19.32560711462325,1000,1000,298,0.298
jpeg,5,5.0,16.218186348216353,P2332,18.10339314345165,1000,1000,369,0.369
jpeg,5,5.0,16.218186348216353,P2352,16.94038426637713,1000,1000,339,0.339
jpeg,5,5.0,16.218186348216353,P2456,13.487981686354352,1000,1000,437,0.437
jpeg,5,5.0,16.218186348216353,P2528,16.346366581736163,1000,1000,477,0.477
jpeg,5,5.0,16.218186348216353,P2591,14.783873492259811,1000,1000,415,0.415
jpeg,5,5.0,16.218186348216353,P2613,13.993518580810072,1000,1000,483,0.483
jpeg,5,5.0,16.218186348216353,P2724,17.03796836631622,1000,1000,290,0.29
jpeg,5,5.0,16.218186348216353,P2754,18.381514184227488,1000,1000,440,0.44
jpeg,10,10.0,19.688575281576988,P0063,17.868933501102248,1000,1000,516,0.516
jpeg,10,10.0,19.688575281576988,P0081,20.34971478443176,1000,1000,533,0.533
jpeg,10,10.0,19.688575281576988,P0198,19.629713604371595,1000,1000,491,0.491
jpeg,10,10.0,19.688575281576988,P0308,18.199097719838683,1000,974,352,0.3613963039014374
jpeg,10,10.0,19.688575281576988,P0336,18.184490189943105,1000,1000,606,0.606
jpeg,10,10.0,19.688575281576988,P0345,17.90844213567796,1000,1000,463,0.463
jpeg,10,10.0,19.688575281576988,P0363,18.844970050267747,1000,1000,571,0.571
jpeg,10,10.0,19.688575281576988,P0368,19.594530152161653,1000,1000,533,0.533
jpeg,10,10.0,19.688575281576988,P0377,18.578662945511734,1000,667,226,0.33883058470764615
jpeg,10,10.0,19.688575281576988,P0452,18.213906745601037,1000,1000,563,0.563
jpeg,10,10.0,19.688575281576988,P0517,16.5387162125528,1000,1000,621,0.621
jpeg,10,10.0,19.688575281576988,P0565,16.92375697752014,1000,1000,528,0.528
jpeg,10,10.0,19.688575281576988,P0649,18.446600355969963,1000,548,172,0.31386861313868614
jpeg,10,10.0,19.688575281576988,P0699,22.565134363335662,1000,1000,588,0.588
jpeg,10,10.0,19.688575281576988,P0806,21.547781171493444,1000,1000,465,0.465
jpeg,10,10.0,19.688575281576988,P1003,15.724882152700276,1000,1000,463,0.463
jpeg,10,10.0,19.688575281576988,P1029,17.562564559269763,1000,1000,501,0.501
jpeg,10,10.0,19.688575281576988,P1148,24.80857672314382,417,225,147,0.6533333333333333
jpeg,10,10.0,19.688575281576988,P1158,21.475547780373564,939,266,157,0.5902255639097744
jpeg,10,10.0,19.688575281576988,P1207,19.296192820912378,93,5,0,0.0
jpeg,10,10.0,19.688575281576988,P1216,23.781773448300775,155,0,0,0.0
jpeg,10,10.0,19.688575281576988,P1242,26.60247812052376,1000,276,132,0.4782608695652174
jpeg,10,10.0,19.688575281576988,P1358,22.361952911552777,1000,844,347,0.41113744075829384
jpeg,10,10.0,19.688575281576988,P1522,21.621485566432096,1000,625,266,0.4256
jpeg,10,10.0,19.688575281576988,P1676,23.349739914592163,536,133,51,0.38345864661654133
jpeg,10,10.0,19.688575281576988,P1693,19.06188612044553,825,171,52,0.30409356725146197
jpeg,10,10.0,19.688575281576988,P1960,17.180789481701062,1000,1000,678,0.678
jpeg,10,10.0,19.688575281576988,P2002,18.955062054807694,1000,1000,579,0.579
jpeg,10,10.0,19.688575281576988,P2045,17.061994056725165,1000,1000,478,0.478
jpeg,10,10.0,19.688575281576988,P2210,22.098891768561792,1000,1000,526,0.526
jpeg,10,10.0,19.688575281576988,P2257,17.696956149205953,1000,1000,505,0.505
jpeg,10,10.0,19.688575281576988,P2278,22.41815767529062,1000,1000,425,0.425
jpeg,10,10.0,19.688575281576988,P2332,20.967059213276716,1000,1000,533,0.533
jpeg,10,10.0,19.688575281576988,P2352,20.1870508345715,1000,1000,477,0.477
jpeg,10,10.0,19.688575281576988,P2456,15.80714766885624,1000,1000,554,0.554
jpeg,10,10.0,19.688575281576988,P2528,19.38664827975415,1000,1000,603,0.603
jpeg,10,10.0,19.688575281576988,P2591,18.197541684017175,1000,1000,555,0.555
jpeg,10,10.0,19.688575281576988,P2613,17.552753995744837,1000,1000,629,0.629
jpeg,10,10.0,19.688575281576988,P2724,19.611522741617165,1000,1000,446,0.446
jpeg,10,10.0,19.688575281576988,P2754,21.379904630923065,1000,1000,535,0.535
jpeg,20,20.0,22.715415437378294,P0063,20.376639941022717,1000,1000,579,0.579
jpeg,20,20.0,22.715415437378294,P0081,23.47331064954517,1000,1000,623,0.623
jpeg,20,20.0,22.715415437378294,P0198,22.468834630095465,1000,1000,580,0.58
jpeg,20,20.0,22.715415437378294,P0308,21.53016601684499,1000,967,479,0.4953464322647363
jpeg,20,20.0,22.715415437378294,P0336,20.734043521008164,1000,1000,655,0.655
jpeg,20,20.0,22.715415437378294,P0345,21.049107413597056,1000,1000,547,0.547
jpeg,20,20.0,22.715415437378294,P0363,21.728045277035683,1000,1000,628,0.628
jpeg,20,20.0,22.715415437378294,P0368,22.533529544261203,1000,1000,618,0.618
jpeg,20,20.0,22.715415437378294,P0377,21.50759680173979,1000,674,305,0.45252225519287836
jpeg,20,20.0,22.715415437378294,P0452,20.94043901987664,1000,1000,614,0.614
jpeg,20,20.0,22.715415437378294,P0517,19.294538929362957,1000,1000,675,0.675
jpeg,20,20.0,22.715415437378294,P0565,19.28769851181688,1000,1000,596,0.596
jpeg,20,20.0,22.715415437378294,P0649,21.837206411595982,1000,553,263,0.4755877034358047
jpeg,20,20.0,22.715415437378294,P0699,24.92716465502648,1000,1000,652,0.652
jpeg,20,20.0,22.715415437378294,P0806,24.99011355001749,1000,1000,534,0.534
jpeg,20,20.0,22.715415437378294,P1003,18.064653417876674,1000,1000,561,0.561
jpeg,20,20.0,22.715415437378294,P1029,19.96348648688414,1000,1000,577,0.577
jpeg,20,20.0,22.715415437378294,P1148,30.104761783914014,417,227,168,0.7400881057268722
jpeg,20,20.0,22.715415437378294,P1158,25.85290708272054,939,261,160,0.6130268199233716
jpeg,20,20.0,22.715415437378294,P1207,24.983149499516188,93,5,0,0.0
jpeg,20,20.0,22.715415437378294,P1216,26.457134829149904,155,0,0,0.0
jpeg,20,20.0,22.715415437378294,P1242,29.231745748318648,1000,280,167,0.5964285714285714
jpeg,20,20.0,22.715415437378294,P1358,25.65586257139964,1000,845,432,0.5112426035502958
jpeg,20,20.0,22.715415437378294,P1522,25.368669178257093,1000,628,374,0.5955414012738853
jpeg,20,20.0,22.715415437378294,P1676,27.185127490310848,536,125,86,0.688
jpeg,20,20.0,22.715415437378294,P1693,23.05050531240977,825,162,90,0.5555555555555556
jpeg,20,20.0,22.715415437378294,P1960,19.795003452254925,1000,1000,715,0.715
jpeg,20,20.0,22.715415437378294,P2002,21.535769174699382,1000,1000,634,0.634
jpeg,20,20.0,22.715415437378294,P2045,19.4637342279256,1000,1000,569,0.569
jpeg,20,20.0,22.715415437378294,P2210,24.798327485670548,1000,1000,632,0.632
jpeg,20,20.0,22.715415437378294,P2257,19.778534962431618,1000,1000,582,0.582
jpeg,20,20.0,22.715415437378294,P2278,25.330235074863516,1000,1000,504,0.504
jpeg,20,20.0,22.715415437378294,P2332,23.851728931230976,1000,1000,571,0.571
jpeg,20,20.0,22.715415437378294,P2352,23.38840983151254,1000,1000,550,0.55
jpeg,20,20.0,22.715415437378294,P2456,18.076322110605545,1000,1000,607,0.607
jpeg,20,20.0,22.715415437378294,P2528,22.667913430852607,1000,1000,654,0.654
jpeg,20,20.0,22.715415437378294,P2591,20.716376749416977,1000,1000,605,0.605
jpeg,20,20.0,22.715415437378294,P2613,20.15060517865489,1000,1000,701,0.701
jpeg,20,20.0,22.715415437378294,P2724,22.225657593058457,1000,1000,490,0.49
jpeg,20,20.0,22.715415437378294,P2754,24.241561018350055,1000,1000,592,0.592
jpeg,40,40.0,25.44764178746442,P0063,22.924803285579053,1000,1000,601,0.601
jpeg,40,40.0,25.44764178746442,P0081,26.317025150234336,1000,1000,652,0.652
jpeg,40,40.0,25.44764178746442,P0198,25.172585887770392,1000,1000,593,0.593
jpeg,40,40.0,25.44764178746442,P0308,24.20549044584673,1000,969,533,0.5500515995872033
jpeg,40,40.0,25.44764178746442,P0336,23.21306853483378,1000,1000,693,0.693
jpeg,40,40.0,25.44764178746442,P0345,23.8031216232198,1000,1000,588,0.588
jpeg,40,40.0,25.44764178746442,P0363,24.49305937905084,1000,1000,677,0.677
jpeg,40,40.0,25.44764178746442,P0368,25.361427640426516,1000,1000,644,0.644
jpeg,40,40.0,25.44764178746442,P0377,24.324332917931628,1000,647,328,0.5069551777434312
jpeg,40,40.0,25.44764178746442,P0452,23.47538997274068,1000,1000,620,0.62
jpeg,40,40.0,25.44764178746442,P0517,21.907851470974865,1000,1000,687,0.687
jpeg,40,40.0,25.44764178746442,P0565,21.288975380519947,1000,1000,629,0.629
jpeg,40,40.0,25.44764178746442,P0649,24.47639088138517,1000,543,300,0.5524861878453039
jpeg,40,40.0,25.44764178746442,P0699,27.215054497417796,1000,1000,700,0.7
jpeg,40,40.0,25.44764178746442,P0806,27.921075144210626,1000,1000,561,0.561
jpeg,40,40.0,25.44764178746442,P1003,20.332194670518273,1000,1000,625,0.625
jpeg,40,40.0,25.44764178746442,P1029,22.467518593843465,1000,1000,653,0.653
jpeg,40,40.0,25.44764178746442,P1148,34.07143569434872,417,220,181,0.8227272727272728
jpeg,40,40.0,25.44764178746442,P1158,29.530020418032535,939,236,168,0.711864406779661
jpeg,40,40.0,25.44764178746442,P1207,26.73341683379684,93,4,0,0.0
jpeg,40,40.0,25.44764178746442,P1216,28.84449819724083,155,0,0,0.0
jpeg,40,40.0,25.44764178746442,P1242,31.8289376846731,1000,291,197,0.6769759450171822
jpeg,40,40.0,25.44764178746442,P1358,28.921777790877616,1000,864,499,0.5775462962962963
jpeg,40,40.0,25.44764178746442,P1522,28.93415400882069,1000,618,385,0.6229773462783171
jpeg,40,40.0,25.44764178746442,P1676,30.75755743569087,536,117,92,0.7863247863247863
jpeg,40,40.0,25.44764178746442,P1693,26.776822791577256,825,174,116,0.6666666666666666
jpeg,40,40.0,25.44764178746442,P1960,22.40589246949206,1000,1000,746,0.746
jpeg,40,40.0,25.44764178746442,P2002,24.200143461862567,1000,1000,651,0.651
jpeg,40,40.0,25.44764178746442,P2045,21.76224141933286,1000,1000,588,0.588
jpeg,40,40.0,25.44764178746442,P2210,27.566475827586917,1000,1000,672,0.672
jpeg,40,40.0,25.44764178746442,P2257,21.82019373616256,1000,1000,609,0.609
jpeg,40,40.0,25.44764178746442,P2278,28.173513029123697,1000,1000,542,0.542
jpeg,40,40.0,25.44764178746442,P2332,26.67646366822526,1000,1000,591,0.591
jpeg,40,40.0,25.44764178746442,P2352,26.342223346663232,1000,1000,584,0.584
jpeg,40,40.0,25.44764178746442,P2456,20.46813611086044,1000,1000,634,0.634
jpeg,40,40.0,25.44764178746442,P2528,25.74160719666121,1000,1000,670,0.67
jpeg,40,40.0,25.44764178746442,P2591,23.2465100738473,1000,1000,630,0.63
jpeg,40,40.0,25.44764178746442,P2613,22.64444690649612,1000,1000,727,0.727
jpeg,40,40.0,25.44764178746442,P2724,24.76323208379966,1000,1000,513,0.513
jpeg,40,40.0,25.44764178746442,P2754,26.796605836900618,1000,1000,629,0.629
noise,5,5.0,18.419875122198725,P0063,20.566753568071327,1000,1000,801,0.801
noise,5,5.0,18.419875122198725,P0081,19.601950745599694,1000,1000,797,0.797
noise,5,5.0,18.419875122198725,P0198,19.329875272249467,1000,1000,803,0.803
noise,5,5.0,18.419875122198725,P0308,17.05627487510453,1000,1000,758,0.758
noise,5,5.0,18.419875122198725,P0336,17.506559115947873,1000,1000,815,0.815
noise,5,5.0,18.419875122198725,P0345,16.963196855113416,1000,1000,768,0.768
noise,5,5.0,18.419875122198725,P0363,18.477349299388827,1000,1000,823,0.823
noise,5,5.0,18.419875122198725,P0368,18.615988047926862,1000,1000,797,0.797
noise,5,5.0,18.419875122198725,P0377,18.25537532653967,1000,1000,535,0.535
noise,5,5.0,18.419875122198725,P0452,19.645551282183973,1000,1000,839,0.839
noise,5,5.0,18.419875122198725,P0517,18.61078725642306,1000,1000,880,0.88
noise,5,5.0,18.419875122198725,P0565,16.985971182889653,1000,1000,825,0.825
noise,5,5.0,18.419875122198725,P0649,16.843510332922285,1000,1000,532,0.532
noise,5,5.0,18.419875122198725,P0699,18.960903032230064,1000,1000,814,0.814
noise,5,5.0,18.419875122198725,P0806,19.732098322595107,1000,1000,655,0.655
noise,5,5.0,18.419875122198725,P1003,17.24866190084238,1000,1000,819,0.819
noise,5,5.0,18.419875122198725,P1029,18.613590791741473,1000,1000,801,0.801
noise,5,5.0,18.419875122198725,P1148,19.930527772429414,417,232,148,0.6379310344827587
noise,5,5.0,18.419875122198725,P1158,18.319155723717667,939,297,169,0.569023569023569
noise,5,5.0,18.419875122198725,P1207,14.259903721277162,93,8,0,0.0
noise,5,5.0,18.419875122198725,P1216,15.920886238471386,155,16,2,0.125
noise,5,5.0,18.419875122198725,P1242,19.03489667129496,1000,481,204,0.42411642411642414
noise,5,5.0,18.419875122198725,P1358,18.820584935120145,1000,1000,532,0.532
noise,5,5.0,18.419875122198725,P1522,16.25101246032057,1000,903,450,0.4983388704318937
noise,5,5.0,18.419875122198725,P1676,15.741058735440651,536,219,127,0.5799086757990868
noise,5,5.0,18.419875122198725,P1693,13.915175814532358,825,328,189,0.5762195121951219
noise,5,5.0,18.419875122198725,P1960,18.742692092680496,1000,1000,888,0.888
noise,5,5.0,18.419875122198725,P2002,20.133232621864543,1000,1000,852,0.852
noise,5,5.0,18.419875122198725,P2045,18.214729965318885,1000,1000,816,0.816
noise,5,5.0,18.419875122198725,P2210,20.55719792704562,1000,1000,804,0.804
noise,5,5.0,18.419875122198725,P2257,18.725603143275332,1000,1000,784,0.784
noise,5,5.0,18.419875122198725,P2278,20.412009783960237,1000,1000,740,0.74
noise,5,5.0,18.419875122198725,P2332,19.92722660303555,1000,1000,704,0.704
noise,5,5.0,18.419875122198725,P2352,19.225308245121216,1000,1000,735,0.735
noise,5,5.0,18.419875122198725,P2456,19.20821760957747,1000,1000,807,0.807
noise,5,5.0,18.419875122198725,P2528,18.887584775389573,1000,1000,830,0.83
noise,5,5.0,18.419875122198725,P2591,18.971423718160057,1000,1000,795,0.795
noise,5,5.0,18.419875122198725,P2613,18.568217592373415,1000,1000,872,0.872
noise,5,5.0,18.419875122198725,P2724,19.512336983364587,1000,1000,665,0.665
noise,5,5.0,18.419875122198725,P2754,20.501624546408127,1000,1000,715,0.715
noise,10,10.0,15.975570212587229,P0063,18.742131295188894,1000,1000,789,0.789
noise,10,10.0,15.975570212587229,P0081,17.19792907797271,1000,1000,777,0.777
noise,10,10.0,15.975570212587229,P0198,17.0958169071601,1000,1000,785,0.785
noise,10,10.0,15.975570212587229,P0308,14.410154618820808,1000,1000,730,0.73
noise,10,10.0,15.975570212587229,P0336,14.654058758165265,1000,1000,796,0.796
noise,10,10.0,15.975570212587229,P0345,14.275462975534754,1000,1000,749,0.749
noise,10,10.0,15.975570212587229,P0363,16.04713287971518,1000,1000,808,0.808
noise,10,10.0,15.975570212587229,P0368,16.21471716615758,1000,1000,775,0.775
noise,10,10.0,15.975570212587229,P0377,15.726221869584029,1000,1000,514,0.514
noise,10,10.0,15.975570212587229,P0452,17.462483401454378,1000,1000,806,0.806
noise,10,10.0,15.975570212587229,P0517,16.217229010945434,1000,1000,853,0.853
noise,10,10.0,15.975570212587229,P0565,14.123506960961496,1000,1000,812,0.812
noise,10,10.0,15.975570212587229,P0649,13.494622679039669,1000,1000,502,0.502
noise,10,10.0,15.975570212587229,P0699,16.603968385734444,1000,1000,818,0.818
noise,10,10.0,15.975570212587229,P0806,17.734881175138113,1000,1000,652,0.652
noise,10,10.0,15.975570212587229,P1003,14.14274256793374,1000,1000,796,0.796
noise,10,10.0,15.975570212587229,P1029,16.18077583329825,1000,1000,794,0.794
noise,10,10.0,15.975570212587229,P1148,17.940567974308838,417,228,137,0.6008771929824561
noise,10,10.0,15.975570212587229,P1158,15.989982099040718,939,306,165,0.5392156862745098
noise,10,10.0,15.975570212587229,P1207,11.026884147270934,93,15,0,0.0
noise,10,10.0,15.975570212587229,P1216,13.09028608211332,155,23,1,0.043478260869565216
noise,10,10.0,15.975570212587229,P1242,16.994869847991673,1000,519,234,0.4508670520231214
noise,10,10.0,15.975570212587229,P1358,16.679247699799525,1000,1000,547,0.547
noise,10,10.0,15.975570212587229,P1522,13.42869843392161,1000,969,482,0.49742002063983487
noise,10,10.0,15.975570212587229,P1676,12.824831910112309,536,246,149,0.6056910569105691
noise,10,10.0,15.975570212587229,P1693,10.575950951187954,825,421,202,0.47980997624703087
noise,10,10.0,15.975570212587229,P1960,16.293099980088655,1000,1000,879,0.879
noise,10,10.0,15.975570212587229,P2002,18.0896224084385,1000,1000,824,0.824
noise,10,10.0,15.975570212587229,P2045,15.128994613008588,1000,1000,780,0.78
noise,10,10.0,15.975570212587229,P2210,18.79368214143526,1000,1000,782,0.782
noise,10,10.0,15.975570212587229,P2257,16.175043171549056,1000,1000,762,0.762
noise,10,10.0,15.975570212587229,P2278,18.45460329814053,1000,1000,718,0.718
noise,10,10.0,15.975570212587229,P2332,17.99544979659794,1000,1000,713,0.713
noise,10,10.0,15.975570212587229,P2352,17.088828182594657,1000,1000,722,0.722
noise,10,10.0,15.975570212587229,P2456,16.972547390331943,1000,1000,796,0.796
noise,10,10.0,15.975570212587229,P2528,16.58086178911169,1000,1000,812,0.812
noise,10,10.0,15.975570212587229,P2591,16.71792337876081,1000,1000,783,0.783
noise,10,10.0,15.975570212587229,P2613,15.70723661730936,1000,1000,856,0.856
noise,10,10.0,15.975570212587229,P2724,17.48303898830143,1000,1000,676,0.676
noise,10,10.0,15.975570212587229,P2754,18.666722039269,1000,1000,710,0.71
noise,15,15.0,13.663546271537024,P0063,16.792805448974576,1000,1000,761,0.761
noise,15,15.0,13.663546271537024,P0081,14.866482846914144,1000,1000,736,0.736
noise,15,15.0,13.663546271537024,P0198,14.896370767644528,1000,1000,758,0.758
noise,15,15.0,13.663546271537024,P0308,11.9816595178402,1000,1000,681,0.681
noise,15,15.0,13.663546271537024,P0336,12.17653470315012,1000,1000,787,0.787
noise,15,15.0,13.663546271537024,P0345,11.830670071424716,1000,1000,721,0.721
noise,15,15.0,13.663546271537024,P0363,13.714450259572455,1000,1000,771,0.771
noise,15,15.0,13.663546271537024,P0368,13.894804867202144,1000,1000,742,0.742
noise,15,15.0,13.663546271537024,P0377,13.33342086168036,1000,1000,477,0.477
noise,15,15.0,13.663546271537024,P0452,15.281323932139422,1000,1000,783,0.783
noise,15,15.0,13.663546271537024,P0517,13.925469701333146,1000,1000,816,0.816
noise,15,15.0,13.663546271537024,P0565,11.637177342563303,1000,1000,778,0.778
noise,15,15.0,13.663546271537024,P0649,10.702297465752482,1000,1000,507,0.507
noise,15,15.0,13.663546271537024,P0699,14.301300333189069,1000,1000,795,0.795
noise,15,15.0,13.663546271537024,P0806,15.661729107639104,1000,1000,627,0.627
noise,15,15.0,13.663546271537024,P1003,11.515370257984896,1000,1000,773,0.773
noise,15,15.0,13.663546271537024,P1029,13.86600550200794,1000,1000,764,0.764
noise,15,15.0,13.663546271537024,P1148,15.86680193884578,417,239,143,0.5983263598326359
noise,15,15.0,13.663546271537024,P1158,13.707629255174758,939,533,198,0.3714821763602251
noise,15,15.0,13.663546271537024,P1207,8.337265131206351,93,196,0,0.0
noise,15,15.0,13.663546271537024,P1216,10.546370864454456,155,38,1,0.02631578947368421
noise,15,15.0,13.663546271537024,P1242,14.887529325329204,1000,635,276,0.4346456692913386
noise,15,15.0,13.663546271537024,P1358,14.508877267605952,1000,1000,559,0.559
noise,15,15.0,13.663546271537024,P1522,10.897863189262168,1000,1000,499,0.499
noise,15,15.0,13.663546271537024,P1676,10.24863065083126,536,420,168,0.4
noise,15,15.0,13.663546271537024,P1693,7.900503082520668,825,769,275,0.3576072821846554
noise,15,15.0,13.663546271537024,P1960,13.990417631103158,1000,1000,858,0.858
noise,15,15.0,13.663546271537024,P2002,16.00633219633587,1000,1000,793,0.793
noise,15,15.0,13.663546271537024,P2045,12.46548683296618,1000,1000,738,0.738
noise,15,15.0,13.663546271537024,P2210,16.8769275470944,1000,1000,764,0.764
noise,15,15.0,13.663546271537024,P2257,13.777043165674318,1000,1000,750,0.75
noise,15,15.0,13.663546271537024,P2278,16.410449687904375,1000,1000,687,0.687
noise,15,15.0,13.663546271537024,P2332,15.96084700182303,1000,1000,694,0.694
noise,15,15.0,13.663546271537024,P2352,14.926554682836128,1000,1000,718,0.718
noise,15,15.0,13.663546271537024,P2456,14.776817735331525,1000,1000,768,0.768
noise,15,15.0,13.663546271537024,P2528,14.33068084219389,1000,1000,789,0.789
noise,15,15.0,13.663546271537024,P2591,14.498144493903082,1000,1000,761,0.761
noise,15,15.0,13.663546271537024,P2613,13.159233930742095,1000,1000,841,0.841
noise,15,15.0,13.663546271537024,P2724,15.38285772606281,1000,1000,663,0.663
noise,15,15.0,13.663546271537024,P2754,16.700713695266856,1000,1000,711,0.711
noise,25,25.0,10.108449678631985,P0063,13.5048084556095,1000,1000,692,0.692
noise,25,25.0,10.108449678631985,P0081,11.206910272753731,1000,1000,667,0.667
noise,25,25.0,10.108449678631985,P0198,11.431360103326949,1000,1000,703,0.703
noise,25,25.0,10.108449678631985,P0308,8.34461692993732,1000,1000,566,0.566
noise,25,25.0,10.108449678631985,P0336,8.673947295821115,1000,1000,728,0.728
noise,25,25.0,10.108449678631985,P0345,8.20256561181695,1000,1000,631,0.631
noise,25,25.0,10.108449678631985,P0363,10.08979076671627,1000,1000,702,0.702
noise,25,25.0,10.108449678631985,P0368,10.267919490072694,1000,1000,672,0.672
noise,25,25.0,10.108449678631985,P0377,9.652850502415282,1000,1000,403,0.403
noise,25,25.0,10.108449678631985,P0452,11.784677892222714,1000,1000,731,0.731
noise,25,25.0,10.108449678631985,P0517,10.385480215679268,1000,1000,769,0.769
noise,25,25.0,10.108449678631985,P0565,8.114747335798327,1000,1000,714,0.714
noise,25,25.0,10.108449678631985,P0649,6.720480812046915,1000,1000,364,0.364
noise,25,25.0,10.108449678631985,P0699,10.660372549665665,1000,1000,726,0.726
noise,25,25.0,10.108449678631985,P0806,12.254726430688258,1000,1000,599,0.599
noise,25,25.0,10.108449678631985,P1003,7.816025764107106,1000,1000,658,0.658
noise,25,25.0,10.108449678631985,P1029,10.35115526369831,1000,1000,668,0.668
noise,25,25.0,10.108449678631985,P1148,12.422029052156333,417,810,168,0.4028776978417266
noise,25,25.0,10.108449678631985,P1158,10.115979643531356,939,1000,236,0.25133120340788073
noise,25,25.0,10.108449678631985,P1207,4.732367585286502,93,637,0,0.0
noise,25,25.0,10.108449678631985,P1216,6.835401465952272,155,662,0,0.0
noise,25,25.0,10.108449678631985,P1242,11.40649436472825,1000,991,352,0.35519677093844604
noise,25,25.0,10.108449678631985,P1358,10.992545092466216,1000,1000,544,0.544
noise,25,25.0,10.108449678631985,P1522,7.233206520021561,1000,1000,423,0.423
