name,edge_pixel_frac,mean_response
P0063,0.635136604309082,85.50399971008301
P0081,0.2054758071899414,25.665916442871094
P0198,0.4270000457763672,52.71158695220947
P0308,0.15306949615478516,19.182003021240234
P0336,0.19032955169677734,24.73867416381836
P0345,0.16432571411132812,18.68849754333496
P0363,0.28255271911621094,32.627867698669434
P0368,0.3382081985473633,36.29279804229736
P0377,0.19107437133789062,21.91395378112793
P0452,0.34731483459472656,45.22711753845215
P0517,0.44235706329345703,54.55397033691406
P0565,0.14570140838623047,16.72440528869629
P0649,0.12613391876220703,14.4022798538208
P0699,0.130767822265625,18.01060962677002
P0806,0.3026456832885742,35.31846046447754
P1003,0.18654346466064453,22.4644136428833
P1029,0.3492441177368164,42.63715362548828
P1148,0.09826374053955078,11.240930557250977
P1158,0.08325672149658203,9.149330139160156
P1207,9.918212890625e-05,2.0257720947265625
P1216,0.038819313049316406,9.41456413269043
P1242,0.22770023345947266,22.221704483032227
P1358,0.4401712417602539,40.623600006103516
P1522,0.17383670806884766,16.645830154418945
P1676,0.22104835510253906,21.81129741668701
P1693,0.0679006576538086,12.025364875793457
P1960,0.35624027252197266,42.812811851501465
P2002,0.43497562408447266,55.61100673675537
P2045,0.19142913818359375,22.563477516174316
P2210,0.4067068099975586,48.526700019836426
P2257,0.2524871826171875,29.291126251220703
P2278,0.14085769653320312,16.859354972839355
P2332,0.46482372283935547,43.08059501647949
P2352,0.5369548797607422,57.197617530822754
P2456,0.7482624053955078,83.39774894714355
P2528,0.4453716278076172,47.88530731201172
P2591,0.3083324432373047,38.118818283081055
P2613,0.22387027740478516,27.791616439819336
P2724,0.1979684829711914,19.908695220947266
P2754,0.5717010498046875,58.24769306182861
