name,edge_pixel_frac,mean_response
P0063,0.017335891723632812,2.268984794616699
P0081,0.030447959899902344,3.7146167755126953
P0198,0.017299652099609375,1.9337568283081055
P0308,0.018091201782226562,1.8568620681762695
P0336,0.012910842895507812,1.2717504501342773
P0345,0.01754283905029297,1.800572395324707
P0363,0.017221450805664062,1.9557123184204102
P0368,0.017484664916992188,2.016794204711914
P0377,0.008569717407226562,0.9797897338867188
P0452,0.030119895935058594,3.4093027114868164
P0517,0.03216075897216797,3.5198612213134766
P0565,0.006598472595214844,0.7072296142578125
P0649,0.15687084197998047,17.033432006835938
P0699,0.01844310760498047,1.7750682830810547
P0806,0.010438919067382812,1.0861492156982422
P1003,0.015474319458007812,1.760392189025879
P1029,0.020735740661621094,2.4950761795043945
P1148,0.0,0.02106761932373047
P1158,0.0,0.012187004089355469
P1207,0.0,0.6736936569213867
P1216,9.5367431640625e-06,0.5232973098754883
P1242,0.000354766845703125,0.11870098114013672
P1358,0.0034189224243164062,0.5014133453369141
P1522,1.049041748046875e-05,0.09456729888916016
P1676,0.09879779815673828,13.45271110534668
P1693,0.10465049743652344,14.293724060058594
P1960,0.033270835876464844,3.5260229110717773
P2002,0.09132575988769531,9.197227478027344
P2045,0.03639698028564453,4.329073905944824
P2210,0.023990631103515625,2.5797786712646484
P2257,0.011593818664550781,1.4401483535766602
P2278,0.010145187377929688,1.0217046737670898
P2332,0.000133514404296875,0.030417442321777344
P2352,0.003070831298828125,0.3708152770996094
P2456,0.0042476654052734375,0.8296966552734375
P2528,0.0023288726806640625,0.32279396057128906
P2591,0.016454696655273438,1.9009151458740234
P2613,0.028339385986328125,3.2357330322265625
P2724,0.0,0.0038356781005859375
P2754,0.009768486022949219,1.147963523864746
