name,edge_pixel_frac,mean_response
P0063,0.7294635772705078,85.59753894805908
P0081,0.2313385009765625,27.396892547607422
P0198,0.4850025177001953,54.18036937713623
P0308,0.47428035736083984,45.43794822692871
P0336,0.3416604995727539,34.24428081512451
P0345,0.6424980163574219,54.91873645782471
P0363,0.3087644577026367,32.72523593902588
P0368,0.3394050598144531,33.72215175628662
P0377,0.1154470443725586,12.221315383911133
P0452,0.41126251220703125,40.448086738586426
P0517,0.5852327346801758,64.08332061767578
P0565,0.2047557830810547,20.247502326965332
P0649,0.2127666473388672,23.446990966796875
P0699,0.11641407012939453,15.004499435424805
P0806,0.31349754333496094,34.29723358154297
P1003,0.2385692596435547,24.942832946777344
P1029,0.5769739151000977,57.77427673339844
P1148,0.051497459411621094,8.882183074951172
P1158,0.08897209167480469,11.538652420043945
P1207,0.0,0.124420166015625
P1216,0.008084297180175781,2.2903966903686523
P1242,0.0,0.0038328170776367188
P1358,0.6622934341430664,56.73043155670166
P1522,0.8592872619628906,75.05146884918213
P1676,0.6567583084106445,62.638150215148926
P1693,0.5777750015258789,52.27568817138672
P1960,0.46694278717041016,47.7727108001709
P2002,0.3938274383544922,44.96851062774658
P2045,0.28490161895751953,30.615739822387695
P2210,0.3717203140258789,43.917083740234375
P2257,0.3657102584838867,37.06441307067871
P2278,0.1173543930053711,12.186206817626953
P2332,0.27709388732910156,27.003231048583984
P2352,0.3444986343383789,33.88159370422363
P2456,0.7694778442382812,75.92701625823975
P2528,0.4288339614868164,41.38363170623779
P2591,0.5195627212524414,55.225942611694336
P2613,0.27081775665283203,29.169501304626465
P2724,0.21254825592041016,20.700984954833984
P2754,0.48485851287841797,44.19551181793213
