name,edge_pixel_frac,mean_response
P0063,0.6085271835327148,74.93840980529785
P0081,0.24702930450439453,27.907021522521973
P0198,0.48810768127441406,54.906121253967285
P0308,0.21687030792236328,24.429851531982422
P0336,0.21959877014160156,26.435144424438477
P0345,0.2335491180419922,24.885794639587402
P0363,0.31929588317871094,34.26882553100586
P0368,0.32274723052978516,34.55447769165039
P0377,0.26727962493896484,28.328795433044434
P0452,0.3974637985229492,47.45716571807861
P0517,0.38035106658935547,43.8234806060791
P0565,0.2063894271850586,21.4287109375
P0649,0.17714309692382812,18.527592658996582
P0699,0.12393665313720703,16.70634365081787
P0806,0.4103975296020508,42.767760276794434
P1003,0.16901683807373047,18.79519557952881
P1029,0.2960853576660156,32.323360443115234
P1148,0.22409820556640625,23.476813316345215
P1158,0.27671146392822266,27.10070037841797
P1207,0.00021839141845703125,0.16646957397460938
P1216,0.0001659393310546875,0.20017337799072266
P1242,0.13500404357910156,15.831263542175293
P1358,0.4334449768066406,43.3834867477417
P1522,0.16152667999267578,16.34010410308838
P1676,0.20351886749267578,19.460695266723633
P1693,0.07811355590820312,8.793278694152832
P1960,0.36747169494628906,43.77864456176758
P2002,0.4486579895019531,56.238054275512695
P2045,0.17780685424804688,19.048851013183594
P2210,0.44147205352783203,48.957539558410645
P2257,0.26897239685058594,29.085021018981934
P2278,0.1592245101928711,17.734911918640137
P2332,0.18047428131103516,18.49219036102295
P2352,0.42049217224121094,40.75451183319092
P2456,0.36011219024658203,36.366719245910645
P2528,0.3638477325439453,38.373358726501465
P2591,0.3723163604736328,39.841980934143066
P2613,0.21105194091796875,26.048917770385742
P2724,0.14548778533935547,15.02875804901123
P2754,0.3638639450073242,35.94250679016113
