distortion,level,level_numeric,snr_db_mean,name,ods_threshold,ods_f_score,snr_db
jpeg,5,5.0,16.218186348216353,P0363,131,0.1864708855099144,15.576651999312556
jpeg,5,5.0,16.218186348216353,P0368,34,0.1657940506261008,15.9470257720009
jpeg,5,5.0,16.218186348216353,P0377,160,0.1103634915320685,14.12145525354633
jpeg,5,5.0,16.218186348216353,P0452,27,0.0646722062816372,15.096805790441554
jpeg,5,5.0,16.218186348216353,P0517,190,0.1542462485820954,13.43351321760471
jpeg,5,5.0,16.218186348216353,P0565,183,0.0684368452456393,14.011955715429384
jpeg,5,5.0,16.218186348216353,P0649,153,0.2800155879759087,13.190717904499484
jpeg,5,5.0,16.218186348216353,P0699,146,0.0880206490020434,18.06621235822788
jpeg,5,5.0,16.218186348216353,P0806,160,0.0986357586800022,17.71917025902127
jpeg,5,5.0,16.218186348216353,P1003,205,0.1124547214753178,12.67978034248666
jpeg,5,5.0,16.218186348216353,P1029,205,0.1630157845509771,15.07221957334967
jpeg,5,5.0,16.218186348216353,P1148,27,0.0459629229620252,21.040883551891124
jpeg,5,5.0,16.218186348216353,P1158,160,0.1044700286516715,18.266624290879236
jpeg,5,5.0,16.218186348216353,P1207,160,1.0,16.930029556698003
jpeg,5,5.0,16.218186348216353,P1216,168,0.1457659115426106,16.90300657359296
jpeg,5,5.0,16.218186348216353,P1242,168,0.1561786165915405,21.178403414143155
jpeg,5,5.0,16.218186348216353,P1358,153,0.0975500225582885,19.131413678333587
jpeg,5,5.0,16.218186348216353,P1522,116,0.0442347813846967,17.687303158971865
jpeg,5,5.0,16.218186348216353,P1676,27,0.0158763933998646,19.293875891963268
jpeg,5,5.0,16.218186348216353,P1693,205,1.0,14.769208314827411
jpeg,5,5.0,16.218186348216353,P1960,160,0.2418392877191077,14.447599941828134
jpeg,5,5.0,16.218186348216353,P2002,20,0.1527022398729278,16.27117992282966
jpeg,5,5.0,16.218186348216353,P2045,71,0.2136551449905713,13.346643692433972
jpeg,5,5.0,16.218186348216353,P2210,175,0.1131491458867143,19.37819629131758
jpeg,5,5.0,16.218186348216353,P2257,116,0.1094829980204792,13.968331971125814
jpeg,5,5.0,16.218186348216353,P2278,183,0.1431602876869019,19.32560711462325
jpeg,5,5.0,16.218186348216353,P2332,175,0.0241891079556074,18.10339314345165
jpeg,5,5.0,16.218186348216353,P2352,146,0.0088060915558069,16.94038426637713
jpeg,5,5.0,16.218186348216353,P2456,94,0.0083738524731502,13.487981686354352
jpeg,5,5.0,16.218186348216353,P2528,20,0.0201481915542232,16.346366581736163
jpeg,5,5.0,16.218186348216353,P2591,20,0.1070688850798702,14.783873492259811
jpeg,5,5.0,16.218186348216353,P2613,175,0.1994693335487793,13.993518580810072
jpeg,5,5.0,16.218186348216353,P2724,160,0.0573021550261164,17.03796836631622
jpeg,5,5.0,16.218186348216353,P2754,190,0.0091594483597381,18.381514184227488
jpeg,10,10.0,19.688575281576988,P0063,212,0.2137154945516494,17.868933501102248
jpeg,10,10.0,19.688575281576988,P0081,138,0.0688309757586187,20.34971478443176
jpeg,10,10.0,19.688575281576988,P0198,183,0.4351143271016816,19.629713604371595
jpeg,10,10.0,19.688575281576988,P0308,49,0.1270879519545407,18.199097719838683
jpeg,10,10.0,19.688575281576988,P0336,131,0.09338439837662,18.184490189943105
jpeg,10,10.0,19.688575281576988,P0345,190,0.064538412475976,17.90844213567796
jpeg,10,10.0,19.688575281576988,P0363,116,0.1663483267094834,18.844970050267747
jpeg,10,10.0,19.688575281576988,P0368,64,0.1618807113739483,19.594530152161653
jpeg,10,10.0,19.688575281576988,P0377,49,0.123001162113118,18.578662945511734
jpeg,10,10.0,19.688575281576988,P0452,34,0.0761731868732082,18.213906745601037
jpeg,10,10.0,19.688575281576988,P0517,220,0.1717723138164409,16.5387162125528
jpeg,10,10.0,19.688575281576988,P0565,197,0.0760145480882017,16.92375697752014
jpeg,10,10.0,19.688575281576988,P0649,168,0.3179030908952379,18.446600355969963
jpeg,10,10.0,19.688575281576988,P0699,146,0.0883620062077178,22.565134363335662
jpeg,10,10.0,19.688575281576988,P0806,175,0.1343702283107648,21.547781171493444
jpeg,10,10.0,19.688575281576988,P1003,220,0.081732132963521,15.724882152700276
jpeg,10,10.0,19.688575281576988,P1029,212,0.1295387064422536,17.562564559269763
jpeg,10,10.0,19.688575281576988,P1148,20,0.0408287275920773,24.80857672314382
jpeg,10,10.0,19.688575281576988,P1158,153,0.100485382900819,21.475547780373564
jpeg,10,10.0,19.688575281576988,P1207,168,1.0,19.296192820912378
jpeg,10,10.0,19.688575281576988,P1216,146,0.1167298953599866,23.781773448300775
jpeg,10,10.0,19.688575281576988,P1242,160,0.0785712490899581,26.60247812052376
jpeg,10,10.0,19.688575281576988,P1358,146,0.1007588044538801,22.361952911552777
jpeg,10,10.0,19.688575281576988,P1522,101,0.0617749673680637,21.621485566432096
jpeg,10,10.0,19.688575281576988,P1676,79,0.0176371614789937,23.349739914592163
jpeg,10,10.0,19.688575281576988,P1693,205,1.0,19.06188612044553
jpeg,10,10.0,19.688575281576988,P1960,94,0.249498872450349,17.180789481701062
jpeg,10,10.0,19.688575281576988,P2002,20,0.1484682951412987,18.955062054807694
jpeg,10,10.0,19.688575281576988,P2045,42,0.1929152257499677,17.061994056725165
jpeg,10,10.0,19.688575281576988,P2210,168,0.0964238684687716,22.098891768561792
jpeg,10,10.0,19.688575281576988,P2257,123,0.1173130263155494,17.696956149205953
jpeg,10,10.0,19.688575281576988,P2278,190,0.1371629246883988,22.41815767529062
jpeg,10,10.0,19.688575281576988,P2332,146,0.0297616105055979,20.967059213276716
jpeg,10,10.0,19.688575281576988,P2352,146,0.0100459672220548,20.1870508345715
jpeg,10,10.0,19.688575281576988,P2456,190,0.0059530207782669,15.80714766885624
jpeg,10,10.0,19.688575281576988,P2528,34,0.0270629494864422,19.38664827975415
jpeg,10,10.0,19.688575281576988,P2591,197,0.1011136073871475,18.197541684017175
jpeg,10,10.0,19.688575281576988,P2613,146,0.1720885568398829,17.552753995744837
jpeg,10,10.0,19.688575281576988,P2724,160,0.0988704280213248,19.611522741617165
jpeg,10,10.0,19.688575281576988,P2754,153,0.0036000000693708,21.379904630923065
jpeg,20,20.0,22.715415437378294,P0063,212,0.204369580855306,20.376639941022717
jpeg,20,20.0,22.715415437378294,P0081,183,0.0741404929124418,23.47331064954517
jpeg,20,20.0,22.715415437378294,P0198,175,0.4170732209132061,22.468834630095465
jpeg,20,20.0,22.715415437378294,P0308,20,0.1223762519888652,21.53016601684499
jpeg,20,20.0,22.715415437378294,P0336,123,0.0865827905647735,20.734043521008164
jpeg,20,20.0,22.715415437378294,P0345,197,0.0599601104905631,21.049107413597056
jpeg,20,20.0,22.715415437378294,P0363,57,0.1870063803361492,21.728045277035683
jpeg,20,20.0,22.715415437378294,P0368,57,0.147872206325718,22.533529544261203
jpeg,20,20.0,22.715415437378294,P0377,27,0.1592784388107421,21.50759680173979
jpeg,20,20.0,22.715415437378294,P0452,131,0.0683042165888188,20.94043901987664
jpeg,20,20.0,22.715415437378294,P0517,212,0.1256350152179726,19.294538929362957
jpeg,20,20.0,22.715415437378294,P0565,212,0.0745996888001147,19.28769851181688
jpeg,20,20.0,22.715415437378294,P0649,146,0.3212552148619776,21.837206411595982
jpeg,20,20.0,22.715415437378294,P0699,138,0.084820043038039,24.92716465502648
jpeg,20,20.0,22.715415437378294,P0806,131,0.1399860231880588,24.99011355001749
jpeg,20,20.0,22.715415437378294,P1003,227,0.0884034685583491,18.064653417876674
jpeg,20,20.0,22.715415437378294,P1029,205,0.1083006524648183,19.96348648688414
jpeg,20,20.0,22.715415437378294,P1148,71,0.0438708851284166,30.104761783914014
jpeg,20,20.0,22.715415437378294,P1158,64,0.0851892725970692,25.85290708272054
jpeg,20,20.0,22.715415437378294,P1207,123,1.0,24.983149499516188
jpeg,20,20.0,22.715415437378294,P1216,123,0.2836767568293173,26.457134829149904
jpeg,20,20.0,22.715415437378294,P1242,190,0.0991917781119879,29.231745748318648
jpeg,20,20.0,22.715415437378294,P1358,116,0.1170499994448769,25.65586257139964
jpeg,20,20.0,22.715415437378294,P1522,94,0.102727253364613,25.368669178257093
jpeg,20,20.0,22.715415437378294,P1676,101,0.0280203658234379,27.185127490310848
jpeg,20,20.0,22.715415437378294,P1693,197,1.0,23.05050531240977
jpeg,20,20.0,22.715415437378294,P1960,79,0.2701832093043033,19.795003452254925
jpeg,20,20.0,22.715415437378294,P2002,20,0.1594275773350678,21.535769174699382
jpeg,20,20.0,22.715415437378294,P2045,20,0.1826465000695944,19.4637342279256
jpeg,20,20.0,22.715415437378294,P2210,190,0.1058840729106414,24.798327485670548
jpeg,20,20.0,22.715415437378294,P2257,131,0.1273296325108004,19.778534962431618
jpeg,20,20.0,22.715415437378294,P2278,205,0.1358512771328574,25.330235074863516
jpeg,20,20.0,22.715415437378294,P2332,190,0.0438104656236735,23.851728931230976
jpeg,20,20.0,22.715415437378294,P2352,197,0.0146262597481926,23.38840983151254
jpeg,20,20.0,22.715415437378294,P2456,220,0.0085812211542239,18.076322110605545
jpeg,20,20.0,22.715415437378294,P2528,168,0.0332737430764589,22.667913430852607
jpeg,20,20.0,22.715415437378294,P2591,197,0.1027457053643674,20.716376749416977
jpeg,20,20.0,22.715415437378294,P2613,27,0.1605777781611787,20.15060517865489
jpeg,20,20.0,22.715415437378294,P2724,197,0.0872929990266455,22.225657593058457
jpeg,20,20.0,22.715415437378294,P2754,175,0.0027252562258305,24.241561018350055
jpeg,40,40.0,25.44764178746442,P0063,220,0.2082916574180985,22.924803285579053
jpeg,40,40.0,25.44764178746442,P0081,205,0.0801727341765351,26.317025150234336
jpeg,40,40.0,25.44764178746442,P0198,175,0.409780039717392,25.172585887770392
jpeg,40,40.0,25.44764178746442,P0308,20,0.1213083494794728,24.20549044584673
jpeg,40,40.0,25.44764178746442,P0336,197,0.0860348363158391,23.21306853483378
jpeg,40,40.0,25.44764178746442,P0345,205,0.0523395437185494,23.8031216232198
jpeg,40,40.0,25.44764178746442,P0363,57,0.1988270002302413,24.49305937905084
jpeg,40,40.0,25.44764178746442,P0368,20,0.1503521189989085,25.361427640426516
jpeg,40,40.0,25.44764178746442,P0377,20,0.1352890591355198,24.324332917931628
jpeg,40,40.0,25.44764178746442,P0452,20,0.0652346252130544,23.47538997274068
jpeg,40,40.0,25.44764178746442,P0517,227,0.1465946426003045,21.907851470974865
jpeg,40,40.0,25.44764178746442,P0565,220,0.0768505882028743,21.288975380519947
jpeg,40,40.0,25.44764178746442,P0649,138,0.3466122967207051,24.47639088138517
jpeg,40,40.0,25.44764178746442,P0699,42,0.0896612661382737,27.215054497417796
jpeg,40,40.0,25.44764178746442,P0806,94,0.1346341827241112,27.921075144210626
jpeg,40,40.0,25.44764178746442,P1003,235,0.0900159284145519,20.332194670518273
jpeg,40,40.0,25.44764178746442,P1029,220,0.1017635851397552,22.467518593843465
jpeg,40,40.0,25.44764178746442,P1148,20,0.0319234084209037,34.07143569434872
jpeg,40,40.0,25.44764178746442,P1158,116,0.0904188440325357,29.530020418032535
jpeg,40,40.0,25.44764178746442,P1207,34,1.0,26.73341683379684
jpeg,40,40.0,25.44764178746442,P1216,20,0.3772491074269151,28.84449819724083
jpeg,40,40.0,25.44764178746442,P1242,205,0.0679054686038535,31.8289376846731
jpeg,40,40.0,25.44764178746442,P1358,146,0.1322700472043363,28.921777790877616
jpeg,40,40.0,25.44764178746442,P1522,79,0.1215554306188699,28.93415400882069
jpeg,40,40.0,25.44764178746442,P1676,116,0.0234400948626458,30.75755743569087
jpeg,40,40.0,25.44764178746442,P1693,212,1.0,26.776822791577256
jpeg,40,40.0,25.44764178746442,P1960,94,0.2809142437556499,22.40589246949206
jpeg,40,40.0,25.44764178746442,P2002,20,0.1813393751841244,24.200143461862567
jpeg,40,40.0,25.44764178746442,P2045,20,0.1819170032405085,21.76224141933286
jpeg,40,40.0,25.44764178746442,P2210,160,0.1128214551426283,27.566475827586917
jpeg,40,40.0,25.44764178746442,P2257,49,0.1246967286221759,21.82019373616256
jpeg,40,40.0,25.44764178746442,P2278,205,0.126147205602933,28.173513029123697
jpeg,40,40.0,25.44764178746442,P2332,160,0.0433600324336723,26.67646366822526
jpeg,40,40.0,25.44764178746442,P2352,220,0.0128951161102261,26.342223346663232
jpeg,40,40.0,25.44764178746442,P2456,138,0.0066412805537389,20.46813611086044
jpeg,40,40.0,25.44764178746442,P2528,131,0.0334529074421114,25.74160719666121
jpeg,40,40.0,25.44764178746442,P2591,197,0.10152881986552,23.2465100738473
jpeg,40,40.0,25.44764178746442,P2613,175,0.182311781438352,22.64444690649612
jpeg,40,40.0,25.44764178746442,P2724,183,0.0715399072841547,24.76323208379966
jpeg,40,40.0,25.44764178746442,P2754,153,0.0018539793805903,26.796605836900618
noise,5,5.0,18.419875122198725,P0063,220,0.2225333256227243,20.566753568071327
noise,5,5.0,18.419875122198725,P0081,212,0.0835326562074082,19.601950745599694
noise,5,5.0,18.419875122198725,P0198,160,0.3799822587988622,19.329875272249467
noise,5,5.0,18.419875122198725,P0308,20,0.1113226649490608,17.05627487510453
noise,5,5.0,18.419875122198725,P0336,205,0.083454749895324,17.506559115947873
noise,5,5.0,18.419875122198725,P0345,197,0.0640498779483642,16.963196855113416
noise,5,5.0,18.419875122198725,P0363,101,0.2188961242765148,18.477349299388827
noise,5,5.0,18.419875122198725,P0368,20,0.1572271604018695,18.615988047926862
noise,5,5.0,18.419875122198725,P0377,20,0.129755717977934,18.25537532653967
noise,5,5.0,18.419875122198725,P0452,20,0.0656670067597082,19.645551282183973
noise,5,5.0,18.419875122198725,P0517,227,0.1777606334522147,18.61078725642306
noise,5,5.0,18.419875122198725,P0565,212,0.0990460091943901,16.985971182889653
noise,5,5.0,18.419875122198725,P0649,123,0.3565241312626426,16.843510332922285
noise,5,5.0,18.419875122198725,P0699,20,0.1004850395093107,18.960903032230064
noise,5,5.0,18.419875122198725,P0806,64,0.1356315803184313,19.732098322595107
noise,5,5.0,18.419875122198725,P1003,227,0.1087098855484679,17.24866190084238
noise,5,5.0,18.419875122198725,P1029,227,0.1010290722676126,18.613590791741473
noise,5,5.0,18.419875122198725,P1148,20,0.0404923780905397,19.930527772429414
noise,5,5.0,18.419875122198725,P1158,71,0.1379310540654465,18.319155723717667
noise,5,5.0,18.419875122198725,P1207,20,1.0,14.259903721277162
noise,5,5.0,18.419875122198725,P1216,20,0.3928763222639907,15.920886238471386
noise,5,5.0,18.419875122198725,P1242,183,0.1343964019746651,19.03489667129496
noise,5,5.0,18.419875122198725,P1358,160,0.1550565809968194,18.820584935120145
noise,5,5.0,18.419875122198725,P1522,20,0.0435772200531176,16.25101246032057
noise,5,5.0,18.419875122198725,P1676,20,0.0227121628012753,15.741058735440651
noise,5,5.0,18.419875122198725,P1693,190,1.0,13.915175814532358
noise,5,5.0,18.419875122198725,P1960,123,0.3266810407222028,18.742692092680496
noise,5,5.0,18.419875122198725,P2002,20,0.2022645868844846,20.133232621864543
noise,5,5.0,18.419875122198725,P2045,57,0.188930288837256,18.214729965318885
noise,5,5.0,18.419875122198725,P2210,190,0.1459067183274581,20.55719792704562
noise,5,5.0,18.419875122198725,P2257,197,0.1248091420188901,18.725603143275332
noise,5,5.0,18.419875122198725,P2278,205,0.1364359906120786,20.412009783960237
noise,5,5.0,18.419875122198725,P2332,94,0.0286847487664445,19.92722660303555
noise,5,5.0,18.419875122198725,P2352,175,0.0076006784026035,19.225308245121216
noise,5,5.0,18.419875122198725,P2456,79,0.00562111755313,19.20821760957747
noise,5,5.0,18.419875122198725,P2528,160,0.0274639353840785,18.887584775389573
noise,5,5.0,18.419875122198725,P2591,197,0.1045755344801435,18.971423718160057
noise,5,5.0,18.419875122198725,P2613,205,0.2552383736642822,18.568217592373415
noise,5,5.0,18.419875122198725,P2724,168,0.0559827167697431,19.512336983364587
noise,5,5.0,18.419875122198725,P2754,27,0.0029332586360386,20.501624546408127
noise,10,10.0,15.975570212587229,P0063,220,0.2254382751965031,18.742131295188894
noise,10,10.0,15.975570212587229,P0081,175,0.0826456472496088,17.19792907797271
noise,10,10.0,15.975570212587229,P0198,153,0.3748860508240348,17.0958169071601
noise,10,10.0,15.975570212587229,P0308,20,0.1114248320329327,14.410154618820808
noise,10,10.0,15.975570212587229,P0336,79,0.0839532162418648,14.654058758165265
noise,10,10.0,15.975570212587229,P0345,197,0.0635724063041812,14.275462975534754
noise,10,10.0,15.975570212587229,P0363,79,0.2288043421592681,16.04713287971518
noise,10,10.0,15.975570212587229,P0368,20,0.1611537668806038,16.21471716615758
noise,10,10.0,15.975570212587229,P0377,20,0.1327960545143504,15.726221869584029
noise,10,10.0,15.975570212587229,P0452,20,0.0638025466182346,17.462483401454378
noise,10,10.0,15.975570212587229,P0517,227,0.1892534658257161,16.217229010945434
noise,10,10.0,15.975570212587229,P0565,212,0.0999982198870171,14.123506960961496
noise,10,10.0,15.975570212587229,P0649,131,0.3823701969475455,13.494622679039669
noise,10,10.0,15.975570212587229,P0699,20,0.1006256547780566,16.603968385734444
noise,10,10.0,15.975570212587229,P0806,20,0.1422111070598836,17.734881175138113
noise,10,10.0,15.975570212587229,P1003,227,0.1128219836162546,14.14274256793374
noise,10,10.0,15.975570212587229,P1029,227,0.1043989347846058,16.18077583329825
noise,10,10.0,15.975570212587229,P1148,20,0.0234605486326985,17.940567974308838
noise,10,10.0,15.975570212587229,P1158,34,0.1426555850385398,15.989982099040718
noise,10,10.0,15.975570212587229,P1207,20,1.0,11.026884147270934
noise,10,10.0,15.975570212587229,P1216,20,0.0,13.09028608211332
noise,10,10.0,15.975570212587229,P1242,168,0.1562388684125228,16.994869847991673
noise,10,10.0,15.975570212587229,P1358,146,0.1556830278952966,16.679247699799525
noise,10,10.0,15.975570212587229,P1522,20,0.012904620737842,13.42869843392161
noise,10,10.0,15.975570212587229,P1676,20,0.010630889271045,12.824831910112309
noise,10,10.0,15.975570212587229,P1693,183,1.0,10.575950951187954
noise,10,10.0,15.975570212587229,P1960,116,0.3515544482277967,16.293099980088655
noise,10,10.0,15.975570212587229,P2002,20,0.2064697897044435,18.0896224084385
noise,10,10.0,15.975570212587229,P2045,64,0.18836548817833,15.128994613008588
noise,10,10.0,15.975570212587229,P2210,190,0.1521904457467159,18.79368214143526
noise,10,10.0,15.975570212587229,P2257,20,0.1248748055200817,16.175043171549056
noise,10,10.0,15.975570212587229,P2278,205,0.1412602650740316,18.45460329814053
noise,10,10.0,15.975570212587229,P2332,86,0.0308441333789629,17.99544979659794
noise,10,10.0,15.975570212587229,P2352,57,0.0059599050868251,17.088828182594657
noise,10,10.0,15.975570212587229,P2456,49,0.0053075581891573,16.972547390331943
noise,10,10.0,15.975570212587229,P2528,146,0.0239357779566871,16.58086178911169
noise,10,10.0,15.975570212587229,P2591,205,0.1066728390556982,16.71792337876081
noise,10,10.0,15.975570212587229,P2613,205,0.2739658695328905,15.70723661730936
noise,10,10.0,15.975570212587229,P2724,160,0.0512477512326481,17.48303898830143
noise,10,10.0,15.975570212587229,P2754,49,0.0031234407335508,18.666722039269
noise,15,15.0,13.663546271537024,P0063,220,0.232772393411341,16.792805448974576
noise,15,15.0,13.663546271537024,P0081,175,0.0795948023779195,14.866482846914144
noise,15,15.0,13.663546271537024,P0198,146,0.3719036677680888,14.896370767644528
noise,15,15.0,13.663546271537024,P0308,20,0.1112743907530471,11.9816595178402
noise,15,15.0,13.663546271537024,P0336,64,0.0874561269273039,12.17653470315012
noise,15,15.0,13.663546271537024,P0345,183,0.0650594084337137,11.830670071424716
noise,15,15.0,13.663546271537024,P0363,79,0.2386947194161733,13.714450259572455
noise,15,15.0,13.663546271537024,P0368,20,0.1681066931945973,13.894804867202144
noise,15,15.0,13.663546271537024,P0377,20,0.1317306706707167,13.33342086168036
noise,15,15.0,13.663546271537024,P0452,20,0.0613828012631878,15.281323932139422
noise,15,15.0,13.663546271537024,P0517,220,0.201258294342528,13.925469701333146
noise,15,15.0,13.663546271537024,P0565,190,0.1028624397991481,11.637177342563303
noise,15,15.0,13.663546271537024,P0649,123,0.4045636993410924,10.702297465752482
noise,15,15.0,13.663546271537024,P0699,20,0.0979636312926215,14.301300333189069
noise,15,15.0,13.663546271537024,P0806,20,0.1495869706562131,15.661729107639104
noise,15,15.0,13.663546271537024,P1003,227,0.112707688941953,11.515370257984896
noise,15,15.0,13.663546271537024,P1029,227,0.1066815863914588,13.86600550200794
noise,15,15.0,13.663546271537024,P1148,20,0.0164647381865879,15.86680193884578
noise,15,15.0,13.663546271537024,P1158,20,0.1426347648610072,13.707629255174758
noise,15,15.0,13.663546271537024,P1207,20,1.0,8.337265131206351
noise,15,15.0,13.663546271537024,P1216,20,0.0,10.546370864454456
noise,15,15.0,13.663546271537024,P1242,146,0.1992632215506236,14.887529325329204
noise,15,15.0,13.663546271537024,P1358,116,0.157661728050339,14.508877267605952
noise,15,15.0,13.663546271537024,P1522,20,0.0012798706187435,10.897863189262168
noise,15,15.0,13.663546271537024,P1676,20,0.0003157063930544,10.24863065083126
noise,15,15.0,13.663546271537024,P1693,175,1.0,7.900503082520668
noise,15,15.0,13.663546271537024,P1960,108,0.3809374985386327,13.990417631103158
noise,15,15.0,13.663546271537024,P2002,20,0.2110915608044689,16.00633219633587
noise,15,15.0,13.663546271537024,P2045,64,0.1855878525456846,12.46548683296618
noise,15,15.0,13.663546271537024,P2210,190,0.1606781333076044,16.8769275470944
noise,15,15.0,13.663546271537024,P2257,20,0.1289225399850558,13.777043165674318
noise,15,15.0,13.663546271537024,P2278,190,0.1419153393943331,16.410449687904375
noise,15,15.0,13.663546271537024,P2332,86,0.0377245076059879,15.96084700182303
noise,15,15.0,13.663546271537024,P2352,34,0.0054042511252012,14.926554682836128
noise,15,15.0,13.663546271537024,P2456,235,0.0056569042666227,14.776817735331525
noise,15,15.0,13.663546271537024,P2528,205,0.0245693269058337,14.33068084219389
noise,15,15.0,13.663546271537024,P2591,205,0.1120495928369825,14.498144493903082
noise,15,15.0,13.663546271537024,P2613,205,0.2940064591155445,13.159233930742095
noise,15,15.0,13.663546271537024,P2724,123,0.045019941397093,15.38285772606281
noise,15,15.0,13.663546271537024,P2754,138,0.0034656588427202,16.700713695266856
noise,25,25.0,10.108449678631985,P0063,212,0.2451532040212687,13.5048084556095
noise,25,25.0,10.108449678631985,P0081,146,0.0795716678323896,11.206910272753731
noise,25,25.0,10.108449678631985,P0198,108,0.3755164537564873,11.431360103326949
noise,25,25.0,10.108449678631985,P0308,20,0.102358685736388,8.34461692993732
noise,25,25.0,10.108449678631985,P0336,20,0.0962307198404405,8.673947295821115
noise,25,25.0,10.108449678631985,P0345,86,0.0713354748021914,8.20256561181695
noise,25,25.0,10.108449678631985,P0363,49,0.2544553148214967,10.08979076671627
noise,25,25.0,10.108449678631985,P0368,20,0.1882481151756687,10.267919490072694
noise,25,25.0,10.108449678631985,P0377,20,0.1018808700336637,9.652850502415282
noise,25,25.0,10.108449678631985,P0452,20,0.0573782342941633,11.784677892222714
noise,25,25.0,10.108449678631985,P0517,205,0.217768586486997,10.385480215679268
noise,25,25.0,10.108449678631985,P0565,190,0.110375952132982,8.114747335798327
noise,25,25.0,10.108449678631985,P0649,71,0.3793022081552728,6.720480812046915
noise,25,25.0,10.108449678631985,P0699,20,0.1035500852544548,10.660372549665665
noise,25,25.0,10.108449678631985,P0806,27,0.1583834165118903,12.254726430688258
noise,25,25.0,10.108449678631985,P1003,212,0.1028799319036496,7.816025764107106
noise,25,25.0,10.108449678631985,P1029,220,0.1052137052637026,10.35115526369831
noise,25,25.0,10.108449678631985,P1148,20,0.0113911159055364,12.422029052156333
noise,25,25.0,10.108449678631985,P1158,20,0.130703411975137,10.115979643531356
noise,25,25.0,10.108449678631985,P1207,20,1.0,4.732367585286502
noise,25,25.0,10.108449678631985,P1216,20,0.0,6.835401465952272
noise,25,25.0,10.108449678631985,P1242,94,0.2580597677159881,11.40649436472825
noise,25,25.0,10.108449678631985,P1358,49,0.1825221107491743,10.992545092466216
noise,25,25.0,10.108449678631985,P1522,20,0.0,7.233206520021561
noise,25,25.0,10.108449678631985,P1676,20,0.0,6.576728204306671
noise,25,25.0,10.108449678631985,P1693,94,1.0,4.356434473670643
noise,25,25.0,10.108449678631985,P1960,101,0.4361561664424301,10.454896832320532
noise,25,25.0,10.108449678631985,P2002,20,0.2168928114950788,12.61645090590527
noise,25,25.0,10.108449678631985,P2045,123,0.1851624420084817,8.59041952840807
noise,25,25.0,10.108449678631985,P2210,131,0.1790154048154222,13.589568375205769
noise,25,25.0,10.108449678631985,P2257,27,0.1377928763076976,10.109261808004437
noise,25,25.0,10.108449678631985,P2278,160,0.1369769966943589,13.042293298374224
noise,25,25.0,10.108449678631985,P2332,71,0.0634994288098999,12.563257648400723
noise,25,25.0,10.108449678631985,P2352,20,0.0034709378397262,11.44733846765272
noise,25,25.0,10.108449678631985,P2456,20,0.0046031325682943,11.31900364309873
noise,25,25.0,10.108449678631985,P2528,183,0.0261398199090169,10.806534867124878
noise,25,25.0,10.108449678631985,P2591,197,0.1199544770888083,10.991131578552288
noise,25,25.0,10.108449678631985,P2613,197,0.3311119497498114,9.37348864071137
noise,25,25.0,10.108449678631985,P2724,27,0.032216607817088,11.927110987673064
noise,25,25.0,10.108449678631985,P2754,42,0.0036341699290181,13.373608469351144
noise,35,35.0,7.606840899682929,P0063,197,0.2478057509214891,11.048568196713749
noise,35,35.0,7.606840899682929,P0081,108,0.0854892077835053,8.564251980221162
noise,35,35.0,7.606840899682929,P0198,49,0.3363167685401904,8.962329374289618
noise,35,35.0,7.606840899682929,P0308,20,0.0799983121164534,5.872112228888487
noise,35,35.0,7.606840899682929,P0336,20,0.1051432943939243,6.321857831587458
noise,35,35.0,7.606840899682929,P0345,20,0.0792316158545563,5.750366408922911
noise,35,35.0,7.606840899682929,P0363,20,0.2621915677195228,7.524264517105561
noise,35,35.0,7.606840899682929,P0368,20,0.2073227833401542,7.685492994232131
noise,35,35.0,7.606840899682929,P0377,20,0.0173176889045352,7.0693892481409275
noise,35,35.0,7.606840899682929,P0452,20,0.0584897589960795,9.247768995799662
noise,35,35.0,7.606840899682929,P0517,175,0.2242123784316119,7.898240342796321
noise,35,35.0,7.606840899682929,P0565,131,0.1138866542926504,5.732585071650208
noise,35,35.0,7.606840899682929,P0649,20,0.2796731665393105,4.020120765566498
noise,35,35.0,7.606840899682929,P0699,20,0.0992252854792182,8.031884146835937
noise,35,35.0,7.606840899682929,P0806,20,0.1645372133136071,9.752746964185263
noise,35,35.0,7.606840899682929,P1003,175,0.1075613309127115,5.309191479392038
noise,35,35.0,7.606840899682929,P1029,205,0.1031048703982149,7.9252876670846275
noise,35,35.0,7.606840899682929,P1148,20,0.0132111136483661,9.86422811538182
noise,35,35.0,7.606840899682929,P1158,20,0.1490630744884847,7.596510922962655
noise,35,35.0,7.606840899682929,P1207,20,1.0,2.457235977217895
noise,35,35.0,7.606840899682929,P1216,20,0.0,4.423860006043564
noise,35,35.0,7.606840899682929,P1242,34,0.2369233739475305,8.818687332292992
noise,35,35.0,7.606840899682929,P1358,20,0.1031054018789233,8.436669854810036
noise,35,35.0,7.606840899682929,P1522,20,0.0,4.836094459870875
noise,35,35.0,7.606840899682929,P1676,20,0.0,4.204731345305023
noise,35,35.0,7.606840899682929,P1693,20,1.0,2.0787386105455727
noise,35,35.0,7.606840899682929,P1960,42,0.4711522952580412,7.967248691920599
noise,35,35.0,7.606840899682929,P2002,20,0.2198534168370056,10.125409065632144
noise,35,35.0,7.606840899682929,P2045,86,0.184644135625555,5.900434693190877
noise,35,35.0,7.606840899682929,P2210,94,0.1955016433801362,11.097135733621831
noise,35,35.0,7.606840899682929,P2257,20,0.1556555474399014,7.532889420901691
