name,edge_pixel_frac,mean_response
P0063,0.6841182708740234,86.06830883026123
P0081,0.30283164978027344,36.85945796966553
P0198,0.5326337814331055,68.99019813537598
P0308,0.24513816833496094,29.882317543029785
P0336,0.2595548629760742,33.45780563354492
P0345,0.27284717559814453,32.07945156097412
P0363,0.3976469039916992,45.0470495223999
P0368,0.34952354431152344,41.29567623138428
P0377,0.3270750045776367,36.914594650268555
P0452,0.4229717254638672,51.710771560668945
P0517,0.5150613784790039,61.89705276489258
P0565,0.24233531951904297,27.341121673583984
P0649,0.17505836486816406,20.796220779418945
P0699,0.1428365707397461,19.310571670532227
P0806,0.5251579284667969,60.165828704833984
P1003,0.24491596221923828,28.878775596618652
P1029,0.4101877212524414,49.03528594970703
P1148,0.25392627716064453,27.461198806762695
P1158,0.4548940658569336,46.535858154296875
P1207,0.0019931793212890625,0.31418609619140625
P1216,0.0006160736083984375,0.26573657989501953
P1242,0.12840557098388672,15.002350807189941
P1358,0.4603443145751953,50.468746185302734
P1522,0.3166675567626953,32.5260009765625
P1676,0.30841636657714844,31.70883083343506
P1693,0.15234947204589844,17.445100784301758
P1960,0.48412227630615234,57.45991325378418
P2002,0.48778438568115234,64.68142414093018
P2045,0.222442626953125,26.44284152984619
P2210,0.5031805038452148,59.71175956726074
P2257,0.3212318420410156,36.47145748138428
P2278,0.31058597564697266,34.652414321899414
P2332,0.6597843170166016,66.94761180877686
P2352,0.629918098449707,66.71138286590576
P2456,0.6030769348144531,63.31766986846924
P2528,0.4630851745605469,50.636322021484375
P2591,0.4742097854614258,55.383426666259766
P2613,0.2683687210083008,34.669837951660156
P2724,0.7156362533569336,72.7012300491333
P2754,0.6042375564575195,66.04222202301025
