name,edge_pixel_frac,mean_response
P0063,0.7228155136108398,98.88445663452148
P0081,0.23983192443847656,31.823269844055176
P0198,0.5045909881591797,65.98768520355225
P0308,0.18427467346191406,23.908029556274414
P0336,0.2463855743408203,33.47477626800537
P0345,0.24030685424804688,29.395390510559082
P0363,0.3000459671020508,35.77657222747803
P0368,0.32938575744628906,40.02374267578125
P0377,0.14293766021728516,16.085213661193848
P0452,0.34947872161865234,45.336910247802734
P0517,0.5507116317749023,74.39842796325684
P0565,0.22004413604736328,26.548388481140137
P0649,0.11173629760742188,14.090313911437988
P0699,0.12472724914550781,18.264567375183105
P0806,0.36158180236816406,46.316508293151855
P1003,0.2530250549316406,31.443705558776855
P1029,0.41105175018310547,54.26926517486572
P1148,0.07616901397705078,8.664534568786621
P1158,0.12682056427001953,14.461357116699219
P1207,0.0,0.007719993591308594
P1216,0.0006017684936523438,0.14352035522460938
P1242,0.14390945434570312,14.01417350769043
P1358,0.4526653289794922,45.398794174194336
P1522,0.20361614227294922,19.577622413635254
P1676,0.10947608947753906,13.462517738342285
P1693,0.09576988220214844,13.863103866577148
P1960,0.42449378967285156,52.681485176086426
P2002,0.4161376953125,55.72627925872803
P2045,0.2508668899536133,32.006324768066406
P2210,0.5214519500732422,64.37926769256592
P2257,0.35036754608154297,44.18456554412842
P2278,0.2782745361328125,34.859177589416504
P2332,0.5448904037475586,56.58547115325928
P2352,0.5949106216430664,70.73629856109619
P2456,0.8800554275512695,111.74857711791992
P2528,0.485809326171875,55.276156425476074
P2591,0.4228248596191406,56.50348949432373
P2613,0.2683248519897461,34.25809669494629
P2724,0.5850419998168945,62.49906349182129
P2754,0.5667285919189453,62.403114318847656
