name,edge_pixel_frac,mean_response
P0063,0.6608695983886719,94.72604370117188
P0081,0.22884845733642578,32.45895195007324
P0198,0.5028924942016602,68.28347110748291
P0308,0.23519039154052734,30.568787574768066
P0336,0.23889636993408203,33.59808349609375
P0345,0.24961566925048828,31.84432601928711
P0363,0.3468475341796875,44.096394538879395
P0368,0.42032623291015625,51.22752571105957
P0377,0.19062423706054688,23.819157600402832
P0452,0.3166971206665039,42.81700611114502
P0517,0.5116853713989258,71.24907493591309
P0565,0.20769977569580078,26.004955291748047
P0649,0.15012550354003906,19.090044021606445
P0699,0.28833770751953125,32.57601261138916
P0806,0.4089040756225586,51.48998832702637
P1003,0.2228994369506836,29.37821865081787
P1029,0.40758514404296875,53.499839782714844
P1148,0.5412635803222656,45.16883373260498
P1158,0.17348480224609375,19.364907264709473
P1207,0.0003814697265625,1.098708152770996
P1216,0.11455631256103516,13.20894718170166
P1242,0.5886192321777344,52.95100975036621
P1358,0.5258169174194336,51.642640113830566
P1522,0.22767257690429688,21.372608184814453
P1676,0.2937173843383789,26.90542984008789
P1693,0.1736764907836914,17.640891075134277
P1960,0.3644580841064453,48.215922355651855
P2002,0.49565601348876953,66.16350650787354
P2045,0.2409496307373047,31.673580169677734
P2210,0.5426969528198242,68.46106338500977
P2257,0.34174251556396484,44.365139961242676
P2278,0.26358699798583984,31.52190113067627
P2332,0.4921092987060547,51.611878395080566
P2352,0.5332317352294922,62.37030506134033
P2456,0.6483449935913086,77.83560180664062
P2528,0.43054676055908203,51.61343288421631
P2591,0.4211311340332031,59.57870292663574
P2613,0.25006103515625,33.73687267303467
P2724,0.37534046173095703,38.670987129211426
P2754,0.5993452072143555,66.0783281326294
